timestamp,open,high,low,close,volume,volume_currency,volume_quote,confirm,symbol,inst_id,bar,source,venue
2026-01-07T11:00:00Z,91937.3,92223,91894.3,92050.8,170675.65,1706.7565,157186786.19363,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T12:00:00Z,92050.8,92142.9,91930.6,91950.1,166112.97,1661.1297,152854013.31063,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T13:00:00Z,91950.1,92291.1,91813.1,91999.9,212880.72,2128.8072,195984106.89013,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T14:00:00Z,92000,92102.1,91316,91920.8,729395.13,7293.9513,668798653.2087,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T15:00:00Z,91920.8,91962.9,90900.5,91296.3,974688.07,9746.8807,889829963.54681,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T16:00:00Z,91296.3,91744,91088,91216.2,372221.04,3722.2104,340208387.86023,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T17:00:00Z,91216.2,91650,90977.4,91212,268928.24,2689.2824,245639494.28013,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T18:00:00Z,91212,91400,90692.3,90867,464027.47,4640.2747,422361462.41867,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T19:00:00Z,90867,91247.6,90614.7,91144.5,300592.55,3005.9255,273249784.73359,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T20:00:00Z,91144.4,91260.1,90705.3,91011.2,211740.19,2117.4019,192657367.36963,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T21:00:00Z,91011.3,91204.1,91004.7,91058.8,99270.93,992.7093,90452723.27564,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T22:00:00Z,91058.5,91385,90844.3,91133,132755.24,1327.5524,120896985.11154,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-07T23:00:00Z,91133,91457.4,90973.7,91330.4,261251.27,2612.5127,238361329.08012,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T00:00:00Z,91330.5,91480,91038,91351.6,163826.1,1638.261,149504074.127,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T01:00:00Z,91351.7,91650,91259.9,91385,136226.5,1362.265,124518250.03758,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T02:00:00Z,91385.1,91438,90720,90919.1,283828.59,2838.2859,258361501.66034,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T03:00:00Z,90919.1,91090.7,90566,90778.9,273436.24,2734.3624,248334984.2036,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T04:00:00Z,90778.8,91130.5,90657.8,90991,212232.16,2122.3216,192939527.35246,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T05:00:00Z,90990.9,91150,90750,90790.5,146578.44,1465.7844,133314780.43437,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T06:00:00Z,90790.5,90838,89828.1,89840.1,806303.56,8063.0356,727927723.66106,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T07:00:00Z,89840.1,90522,89566.6,90486.7,610896.89,6108.9689,550106604.07501,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T08:00:00Z,90486.6,90722.8,90104.6,90171.7,314580.28,3145.8028,284506180.54352,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T09:00:00Z,90171.7,90333,89902.4,89958.4,293649.73,2936.4973,264534142.97758,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T10:00:00Z,89958.4,90441,89701.1,90359.6,362637.23,3626.3723,326656525.31377,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T11:00:00Z,90359.5,90436,89965.5,90179.9,229840.72,2298.4072,207227575.28052,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T12:00:00Z,90179.9,90202.7,89748.5,89952.4,356226.31,3562.2631,320261515.81696,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T13:00:00Z,89952.3,90074.1,89830,89929.4,137438.33,1374.3833,123621014.75804,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T14:00:00Z,89929.4,90122.2,89268,89975.8,834802.52,8348.0252,748505741.57028,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T15:00:00Z,89975.7,90777,89765,90732.3,650747.87,6507.4787,588018842.40436,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T16:00:00Z,90732.2,90890,90266.7,90889.9,454631.47,4546.3147,412088906.36361,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T17:00:00Z,90890,91388,90768.7,91317.2,426543.06,4265.4306,388482904.45182,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
2026-01-08T18:00:00Z,91317.1,91427.4,90900,91070.1,244169.58,2441.6958,222522288.58078,1,BTC-USDT-SWAP,BTC-USDT-SWAP,1h,OKX_PUBLIC_CANDLES_RESEARCH_ONLY,OKX
