execution_date,signal_date,strategy,symbol,side,score,vol30_daily,target_weight,selection_persistence_days,lookahead_guard
2026-09-10,2026-09-09,V12_LS_50_50_StopVol,JTO,SHORT,-0.694346355313146,0.0567638981316712,-0.03523366198989262,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_50_50_StopVol,LAB,SHORT,-1.3360196845967671,0.06938773738159543,-0.02882353677280281,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_50_50_StopVol,TRIA,SHORT,-1.3780346564540535,0.10142150683783091,-0.01971968335274217,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,ARB,LONG,1.2078194853430104,0.10333166488985654,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,DASH,LONG,1.3274980328612187,0.08139834036622895,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,DOT,LONG,0.6851295933462149,0.05225692676001716,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,LIT,LONG,0.895220235649067,0.061756829244059785,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,SIGN,LONG,0.8260735522714228,0.02939900318399761,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,USELESS,LONG,6.591940553005531,0.17805871688481406,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,VVV,LONG,0.9835086639746584,0.08722207469761042,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,ZEC,LONG,1.939038455837789,0.0779661032572714,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,BEAT,SHORT,-1.73445013816444,0.14870496687834714,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,BILL,SHORT,-1.240744846552822,0.038870836044549814,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,CAP,SHORT,-1.2162578589790032,0.08589051312413257,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,HOME,SHORT,-0.6800333965440513,0.04756833717840059,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,JTO,SHORT,-0.694346355313146,0.0567638981316712,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,LAB,SHORT,-1.3360196845967671,0.06938773738159543,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30,TRIA,SHORT,-1.3780346564540535,0.10142150683783091,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,ARB,LONG,1.2078194853430104,0.10333166488985654,0.02709721171128502,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,DASH,LONG,1.3274980328612187,0.08139834036622895,0.034398735740829446,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,DOT,LONG,0.6851295933462149,0.05225692676001716,0.053581413481481974,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,LIT,LONG,0.895220235649067,0.061756829244059785,0.04533911527313919,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,SIGN,LONG,0.8260735522714228,0.02939900318399761,0.06999999999999999,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,USELESS,LONG,6.591940553005531,0.17805871688481406,0.015725149821287976,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,VVV,LONG,0.9835086639746584,0.08722207469761042,0.032101965124164945,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,ZEC,LONG,1.939038455837789,0.0779661032572714,0.03591304275860243,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,BEAT,SHORT,-1.73445013816444,0.14870496687834714,-0.008069669932287457,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,BILL,SHORT,-1.240744846552822,0.038870836044549814,-0.03,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,CAP,SHORT,-1.2162578589790032,0.08589051312413257,-0.013971275247427032,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,HOME,SHORT,-0.6800333965440513,0.04756833717840059,-0.02522686457379228,2,signal_close_then_next_daily_open
2026-09-10,2026-09-09,V12_LS_70_30_StopVol,JTO,SHORT,-0.694346355313146,0.0567638981316712,-0.02114019719393557,2,signal_close_then_next_daily_open
