timestamp,open,high,low,close,volume,symbol,coin,interval,source,venue
2026-05-21T21:00:00Z,87.55,87.689,87.258,87.347,139461.54,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T22:00:00Z,87.347,87.488,87.128,87.18,30017.52,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-21T23:00:00Z,87.18,87.384,87.007,87.331,45623.23,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T00:00:00Z,87.337,87.35,86.828,86.829,58626.04,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T01:00:00Z,86.829,87.075,86.581,87.037,60988.57,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T02:00:00Z,87.041,87.21,86.975,87.15,44198.61,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T03:00:00Z,87.15,87.288,86.897,87.002,38182.22,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T04:00:00Z,87.003,87.372,86.894,86.951,45317.91,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T05:00:00Z,86.948,87.121,86.692,86.772,34626.73,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T06:00:00Z,86.772,86.816,86.482,86.68,64062.53,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T07:00:00Z,86.681,87.108,86.515,86.942,35465.89,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T08:00:00Z,86.941,87.486,86.822,87.112,60719.3,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T09:00:00Z,87.111,87.361,87.017,87.233,52199.84,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T10:00:00Z,87.233,87.252,86.87,86.959,15235.8,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T11:00:00Z,86.96,87.313,86.692,87.3,31025.32,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
2026-05-22T12:00:00Z,87.307,87.761,87.224,87.739,88066.77,SOL-USDC-PERP,SOL,1h,HYPERLIQUID_PUBLIC_CANDLES_RESEARCH_ONLY,HYPERLIQUID
